id_terminal,id_cliente,segmento_cliente,setor_cliente,modelo,data_registro
95726000-5,9912347851961064,Grandes contas,Padarias,S920,2023-09-23
82704073-6,7514975341157330,Grandes contas,Automotivos,S920C,2024-01-09
37423200-9,6352141202241756,Varejistas,Mercados,L300,2021-06-09
57408620-5,0225267711964215,Empreendedores,Restaurantes,L300,2022-07-15
21621450-5,7326430954497912,Varejistas,Automotivos,D195,2025-12-05
44065533-2,1473204319274312,Empreendedores,Automotivos,S920C,2024-07-19
35325670-1,8547281235679836,Empreendedores,Automotivos,L400,2023-08-07
62900345-2,9666053428164416,Varejistas,Padarias,LIO V3,2024-10-17
17219914-4,9848704506917679,Empreendedores,Postos de Gasolina,D195,2025-01-22
47274432-2,2012376317749542,Empreendedores,Automotivos,S920C,2021-05-18
76038681-5,4731584776863423,Varejistas,Postos de Gasolina,L400,2025-10-17
60995022-2,5450809594815269,Varejistas,Postos de Gasolina,D195,2024-03-03
27646484-6,4265789635587745,Grandes contas,Shoppings,LIO V3,2023-03-24
74336045-3,6767721903404384,Grandes contas,Farmacias,L400,2024-05-10
51721729-5,7509263223998213,Empreendedores,Shoppings,D195,2022-09-16
15151475-8,0431715578521979,Grandes contas,Farmacias,S920C,2025-04-30
37528304-7,6831139500168094,Empreendedores,Shoppings,D195,2024-11-06
35312636-3,8718671708049293,Varejistas,Postos de Gasolina,L400,2024-02-28
39908806-7,0502218169814134,Empreendedores,Padarias,LIO V3,2021-11-28
52207890-0,1027677359255562,Varejistas,Automotivos,S920,2025-10-06
69306246-2,0170363094423860,Empreendedores,Postos de Gasolina,SP930,2023-02-21
81798741-4,7014972682119569,Varejistas,Farmacias,ME60,2025-06-28
46938349-5,1651827553942373,Empreendedores,Shoppings,L300,2021-04-15
29823280-7,4089164983735439,Varejistas,Restaurantes,D195,2021-08-16
68117133-7,5554654268368437,Varejistas,Postos de Gasolina,D195,2021-10-07
48672159-1,6291279908811729,Grandes contas,Restaurantes,D195,2021-10-28
68302872-2,3849830220502099,Grandes contas,Automotivos,LIO V3,2022-08-08
75586428-7,6346157173203093,Varejistas,Mercados,SP930,2024-07-02
88909615-7,5139014309742749,Grandes contas,Farmacias,L400,2022-09-19
99499737-7,4587149392523622,Empreendedores,Restaurantes,ME60,2025-08-21
87134232-1,4731566397925511,Empreendedores,Mercados,LIO V3,2025-05-31
42290416-8,1792025213109622,Grandes contas,Postos de Gasolina,D195,2025-03-04
63006139-9,4220969029593917,Varejistas,Padarias,L400,2022-03-31
80628659-5,0545228015619318,Varejistas,Restaurantes,SP930,2024-02-19
21728561-9,9206415780978302,Empreendedores,Automotivos,LIO V3,2023-09-21
85613946-7,8480752034476504,Empreendedores,Mercados,LIO V3,2021-08-18
25691271-9,7593586134174919,Grandes contas,Restaurantes,S920,2022-07-03
77293217-5,2025825431832812,Empreendedores,Tecnologia,S920,2023-08-21
38381593-8,6999880817703886,Varejistas,Padarias,L400,2023-06-27
43673104-6,5048849150892446,Varejistas,Postos de Gasolina,ME60,2021-11-04
43797209-1,3195085016579055,Grandes contas,Farmacias,S920,2025-08-23
80310163-8,4462671462831435,Varejistas,Tecnologia,S920,2021-10-09
49432921-0,2328588424745171,Empreendedores,Restaurantes,L400,2024-04-02
90743345-3,7696806455442157,Varejistas,Farmacias,S920,2024-07-22
75630291-5,0676490922884987,Empreendedores,Padarias,L300,2023-12-28
42866401-4,7969278687653269,Grandes contas,Padarias,SP930,2025-02-26
79188082-0,9216400698369235,Empreendedores,Restaurantes,L400,2023-10-14
28973437-7,1010276078195164,Grandes contas,Postos de Gasolina,D195,2025-01-26
19073959-5,3877583336477041,Empreendedores,Farmacias,SP930,2021-02-25
73191457-1,0093582016301597,Grandes contas,Postos de Gasolina,L300,2021-03-28
16922216-7,2369149611287942,Empreendedores,Padarias,LIO V3,2024-03-02
41884515-4,6831139500168094,Varejistas,Postos de Gasolina,S920C,2023-11-07
11554281-7,6958050450509284,Grandes contas,Automotivos,LIO V3,2024-03-19
73783281-6,0194539117766650,Varejistas,Automotivos,SP930,2024-10-13
71474186-7,4361995171523910,Grandes contas,Tecnologia,LIO V3,2023-01-23
15194115-7,9777265976408385,Varejistas,Farmacias,S920C,2024-02-26
28124356-0,6746807154516808,Grandes contas,Shoppings,L400,2023-06-18
96119272-7,1429994814140138,Grandes contas,Postos de Gasolina,D195,2024-02-05
76144246-4,9281615814876963,Varejistas,Mercados,S920,2022-06-09
48301522-6,2102053950240268,Varejistas,Farmacias,S920,2025-09-19
11131880-2,3300008863467391,Varejistas,Postos de Gasolina,S920,2023-05-22
53764065-1,3034778660324204,Grandes contas,Shoppings,L400,2024-12-20
29121601-2,8694276748317306,Varejistas,Restaurantes,SP930,2024-05-19
27876801-1,3672868112303885,Empreendedores,Shoppings,L400,2022-06-23
56488366-5,9109337118954738,Empreendedores,Farmacias,SP930,2021-05-16
72003157-1,5437882603359101,Empreendedores,Restaurantes,ME60,2021-04-23
16876514-5,4530762484337976,Grandes contas,Padarias,D195,2023-03-06
52319234-1,5914975019803828,Empreendedores,Automotivos,S920C,2023-05-25
97087108-0,5158807053260119,Varejistas,Tecnologia,D195,2022-01-07
83241127-8,7310720113798440,Varejistas,Padarias,L400,2023-12-30
43856974-5,3983135490145996,Empreendedores,Restaurantes,SP930,2022-07-21
93020423-4,1520771074043368,Grandes contas,Shoppings,S920C,2024-07-18
13280750-2,2463104379686800,Grandes contas,Shoppings,S920C,2024-08-15
89078901-3,7980660392051460,Empreendedores,Mercados,L400,2025-03-31
67811563-1,0799118384251354,Varejistas,Automotivos,S920,2025-10-22
43680231-7,3297150666267055,Grandes contas,Postos de Gasolina,D195,2021-08-28
10976029-2,0667015145992016,Grandes contas,Restaurantes,L300,2022-11-02
82846490-5,5142954496695421,Varejistas,Mercados,S920C,2023-10-11
32816809-5,9327272812916350,Empreendedores,Postos de Gasolina,LIO V3,2022-08-01
56490192-2,8350305641395376,Varejistas,Padarias,L400,2023-04-23
19967616-5,9198480870170867,Varejistas,Farmacias,ME60,2022-05-01
60788195-6,2369149611287942,Varejistas,Postos de Gasolina,D195,2022-03-27
73024947-9,0715969664160529,Varejistas,Padarias,SP930,2021-06-28
27286261-3,1111615280988516,Empreendedores,Restaurantes,LIO V3,2022-06-10
75322397-2,9087766183067198,Varejistas,Farmacias,SP930,2022-11-26
39145284-3,4140703491074065,Varejistas,Shoppings,ME60,2024-01-15
58006483-7,9150785931109193,Varejistas,Postos de Gasolina,SP930,2022-03-27
12330551-6,8499795728575958,Varejistas,Tecnologia,L300,2025-04-08
83550771-4,5311058330967397,Empreendedores,Shoppings,ME60,2021-10-19
88387447-9,5351178828050345,Grandes contas,Farmacias,L300,2022-08-16
15106640-7,8356743000389608,Grandes contas,Automotivos,S920,2023-11-08
92964958-7,4494812604223253,Empreendedores,Automotivos,D195,2022-07-21
66345831-7,2095935186387829,Grandes contas,Padarias,SP930,2024-10-06
86766291-2,4945104625069296,Varejistas,Farmacias,L400,2023-06-19
20990767-2,2959611110286712,Varejistas,Restaurantes,D195,2023-07-18
34271992-9,6292508177602991,Grandes contas,Farmacias,D195,2023-06-20
47757852-1,0036385646149745,Empreendedores,Automotivos,L300,2022-07-13
78127411-0,1579089458962683,Empreendedores,Restaurantes,D195,2021-02-16
11014183-3,9323800436475846,Varejistas,Shoppings,LIO V3,2025-08-29
16273521-4,2063228012698044,Varejistas,Postos de Gasolina,L400,2023-07-02
57835087-2,9055107620918435,Empreendedores,Shoppings,L300,2025-10-07
88736156-3,9230071695007418,Grandes contas,Farmacias,L300,2022-01-27
29636074-7,1723513739900631,Empreendedores,Mercados,L300,2022-10-01
62491866-8,1170303763715398,Varejistas,Farmacias,LIO V3,2021-04-06
56446975-0,1284008385076597,Varejistas,Shoppings,S920,2023-06-13
90599649-1,0320320742761707,Grandes contas,Restaurantes,LIO V3,2025-05-08
18682795-0,5646799702462996,Varejistas,Farmacias,SP930,2024-03-25
90807597-7,0490376474769116,Varejistas,Padarias,SP930,2023-04-30
56646650-9,8003845762055543,Empreendedores,Mercados,L400,2023-08-27
72220765-3,9634067917665122,Empreendedores,Postos de Gasolina,L300,2025-03-06
16977413-7,9493874302716938,Varejistas,Tecnologia,D195,2023-02-18
28461026-8,8897284268092826,Varejistas,Automotivos,SP930,2025-05-09
84142308-2,0967139719126022,Grandes contas,Farmacias,S920C,2024-08-03
11201814-6,0422711332288985,Empreendedores,Mercados,ME60,2024-10-08
19827884-0,6197731739462487,Empreendedores,Restaurantes,S920C,2022-10-24
66716313-6,1218527341146133,Empreendedores,Farmacias,SP930,2022-12-26
77869489-1,8728731424956291,Varejistas,Shoppings,S920,2023-10-26
34534730-1,7905719189866469,Varejistas,Restaurantes,S920C,2021-12-21
17277491-2,3882145841484601,Empreendedores,Tecnologia,ME60,2023-09-26
18967633-0,4225831323705895,Grandes contas,Farmacias,L400,2021-05-17
46312075-6,7974163656045006,Empreendedores,Restaurantes,LIO V3,2023-06-30
34867891-3,5129578606940960,Varejistas,Shoppings,L400,2024-10-09
46347748-3,8425995996100231,Grandes contas,Tecnologia,SP930,2022-05-23
14435705-5,3045319433750479,Grandes contas,Postos de Gasolina,S920C,2025-11-16
89138429-0,7905719189866469,Grandes contas,Automotivos,LIO V3,2024-05-11
14497940-7,0027221425731609,Empreendedores,Automotivos,L300,2021-08-07
30300013-0,7766575460273415,Grandes contas,Padarias,ME60,2025-10-22
53401050-9,4265789635587745,Empreendedores,Farmacias,ME60,2022-12-14
85511951-6,7806867177318063,Grandes contas,Postos de Gasolina,SP930,2024-12-02
57013526-1,8898305748839974,Varejistas,Restaurantes,LIO V3,2022-09-06
70342011-3,5139014309742749,Empreendedores,Farmacias,L300,2025-08-18
99783778-2,9062344565574313,Empreendedores,Padarias,S920C,2024-09-22
16659558-8,8312428535416019,Empreendedores,Tecnologia,SP930,2021-12-29
54479974-1,2498663420953677,Varejistas,Restaurantes,SP930,2023-07-08
54620660-7,0702608698221053,Varejistas,Mercados,SP930,2023-06-22
65458165-7,8018498042537337,Varejistas,Padarias,S920,2021-03-28
23486665-0,3167045023290282,Empreendedores,Mercados,D195,2021-09-08
63955602-7,9042902572520456,Empreendedores,Tecnologia,S920,2022-08-26
57413518-8,0781913505349419,Grandes contas,Padarias,ME60,2023-05-06
84757474-3,3146249127113072,Empreendedores,Mercados,L400,2023-04-06
56213697-1,0146263838065787,Empreendedores,Postos de Gasolina,D195,2023-12-30
91513680-2,1111615280988516,Varejistas,Mercados,SP930,2023-07-20
29014500-6,4960501667998407,Empreendedores,Padarias,L300,2022-08-17
96090588-9,1826068887189813,Empreendedores,Mercados,L400,2024-01-11
58499748-0,9993621659143882,Grandes contas,Restaurantes,S920,2021-10-24
86833621-3,0051081948422623,Varejistas,Padarias,ME60,2025-11-19
64407372-9,2086567566184438,Empreendedores,Automotivos,L400,2024-08-25
66643291-4,1966395517208496,Empreendedores,Postos de Gasolina,D195,2022-06-27
67334813-3,6665602336165580,Varejistas,Padarias,LIO V3,2022-09-01
26132729-2,5690448467332291,Empreendedores,Shoppings,S920C,2025-01-31
51787466-8,2547807740649308,Empreendedores,Postos de Gasolina,ME60,2023-08-19
95593647-3,2183339192969210,Empreendedores,Automotivos,S920,2024-07-01
77185352-7,9985698478961183,Grandes contas,Padarias,D195,2022-06-28
17742362-4,1145788707152386,Grandes contas,Restaurantes,ME60,2025-01-09
68827857-8,2463104379686800,Grandes contas,Farmacias,S920C,2022-10-29
46852787-5,6871568910977978,Varejistas,Padarias,L300,2024-04-29
96745374-9,2064191061669100,Varejistas,Mercados,L400,2025-10-30
87340050-3,2331044817736556,Grandes contas,Padarias,L300,2023-11-19
45359919-8,6486741637120631,Varejistas,Automotivos,D195,2024-12-06
43647384-1,7524014843991062,Grandes contas,Shoppings,LIO V3,2024-07-30
88407149-0,0901685647177840,Empreendedores,Automotivos,S920,2024-05-25
44508845-7,5965765786800551,Grandes contas,Mercados,LIO V3,2021-02-22
70005249-7,3910382974255136,Empreendedores,Postos de Gasolina,S920C,2023-05-07
11051570-4,0339740148902503,Grandes contas,Postos de Gasolina,SP930,2025-10-07
99490181-4,0618091901581449,Empreendedores,Tecnologia,ME60,2024-11-11
49489898-9,3155664239402690,Grandes contas,Farmacias,S920C,2024-10-30
72078535-0,6268040850954930,Grandes contas,Shoppings,S920,2023-11-08
19480896-7,2053364525777547,Empreendedores,Postos de Gasolina,ME60,2024-07-23
30195622-6,7887883619689313,Grandes contas,Restaurantes,S920,2023-11-19
85208890-8,8370816470900633,Empreendedores,Automotivos,S920C,2021-11-08
62421588-6,7170586509480141,Varejistas,Padarias,SP930,2024-02-09
67984620-9,4344375758441986,Grandes contas,Tecnologia,LIO V3,2024-01-23
45851775-8,0147195979647158,Grandes contas,Shoppings,D195,2025-02-23
13231624-5,2547807740649308,Grandes contas,Automotivos,S920,2021-09-28
53886413-5,8167046861114576,Varejistas,Farmacias,L300,2024-05-11
40909392-9,3054849516570794,Empreendedores,Postos de Gasolina,ME60,2021-03-03
98144918-3,4067582676259062,Grandes contas,Farmacias,SP930,2025-09-04
54326480-1,3090915386028262,Varejistas,Mercados,S920C,2021-07-22
56509823-0,2648839585585229,Empreendedores,Tecnologia,S920C,2021-02-08
21277587-8,1678598444088959,Empreendedores,Farmacias,L400,2022-07-23
38641930-4,5774491609365952,Varejistas,Tecnologia,S920,2021-10-04
38120400-5,3320235102555019,Empreendedores,Postos de Gasolina,S920C,2024-05-29
94665098-4,0506149731032417,Varejistas,Tecnologia,LIO V3,2023-01-12
67369293-5,6163881687851856,Varejistas,Padarias,L400,2024-10-28
41134289-7,4225358414384249,Empreendedores,Automotivos,ME60,2025-07-16
62997246-2,5951484656482366,Empreendedores,Tecnologia,S920,2025-04-21
49730869-0,2216417582313348,Empreendedores,Postos de Gasolina,ME60,2024-08-18
55248958-3,8825562965754278,Grandes contas,Restaurantes,LIO V3,2021-04-27
20327400-5,6417268080815712,Varejistas,Restaurantes,L300,2021-09-10
94753864-1,4035263560229394,Empreendedores,Automotivos,D195,2022-01-13
61172926-5,8583563998127439,Varejistas,Tecnologia,ME60,2022-08-12
69462324-1,6203036625436172,Grandes contas,Shoppings,S920,2024-04-08
65818452-6,8042479600094091,Grandes contas,Tecnologia,LIO V3,2023-08-07
80753302-5,2038437536596807,Varejistas,Postos de Gasolina,S920C,2022-07-23
93101806-4,4938318491966553,Varejistas,Shoppings,LIO V3,2021-11-12
69243351-5,5337684187677600,Empreendedores,Restaurantes,SP930,2025-07-01
26549207-1,5565033349114152,Empreendedores,Postos de Gasolina,S920,2022-09-12
53529740-3,3337218856669541,Varejistas,Farmacias,L300,2022-10-03
21020482-2,5656976487849622,Empreendedores,Farmacias,D195,2024-10-22
31856191-9,4639476254292645,Varejistas,Automotivos,L400,2024-07-23
55264038-7,1659152017774905,Empreendedores,Farmacias,ME60,2024-03-05
84595839-0,4740803149982508,Grandes contas,Mercados,SP930,2024-06-03
24874914-9,5157919711121259,Varejistas,Restaurantes,L300,2024-01-06
66165413-6,8593213596183073,Varejistas,Shoppings,S920,2021-12-17
14049656-4,7794332562389949,Grandes contas,Automotivos,L300,2022-03-24
11613919-7,1942321540131535,Varejistas,Farmacias,D195,2023-10-04
95550523-4,9164491532180113,Varejistas,Shoppings,D195,2022-02-13
17950318-9,8088235130523124,Varejistas,Farmacias,S920C,2025-10-18
53171175-6,2095935186387829,Grandes contas,Tecnologia,L300,2022-06-24
63825487-2,5155973714708272,Grandes contas,Shoppings,L300,2022-06-08
99171529-3,6955922776414900,Varejistas,Restaurantes,D195,2022-01-13
66442189-4,5449205489445381,Varejistas,Postos de Gasolina,L400,2024-06-24
17963727-4,3753989231324659,Grandes contas,Tecnologia,L300,2022-07-29
42494048-1,3296762916032484,Varejistas,Shoppings,S920C,2022-09-24
41098033-2,9489786103131009,Varejistas,Automotivos,D195,2025-08-08
90686827-4,4800226425972055,Varejistas,Restaurantes,L300,2024-12-03
81789674-1,4262417842902923,Grandes contas,Tecnologia,SP930,2022-05-11
16824265-0,0471883009954288,Varejistas,Tecnologia,D195,2021-08-12
19254020-8,1278686694320293,Grandes contas,Automotivos,L300,2024-05-04
18609309-3,7186142293554592,Grandes contas,Mercados,L400,2022-11-18
13974649-3,3624835505429608,Empreendedores,Restaurantes,L300,2025-10-31
70281541-4,3434857133996276,Grandes contas,Automotivos,ME60,2025-01-13
96215899-6,9247411173670386,Empreendedores,Farmacias,LIO V3,2025-09-15
32492069-0,5870894326983443,Empreendedores,Padarias,ME60,2024-12-20
87703734-7,6868111433064098,Grandes contas,Mercados,SP930,2022-06-11
71933679-8,9470551694097499,Empreendedores,Restaurantes,D195,2022-06-06
49288941-0,3765456284177225,Varejistas,Postos de Gasolina,SP930,2024-07-10
96065653-6,9812831800366602,Varejistas,Mercados,S920C,2022-09-19
33883836-4,0065120704961108,Varejistas,Postos de Gasolina,LIO V3,2023-03-11
70351294-0,4907977961208780,Varejistas,Mercados,L300,2022-04-11
93687141-4,8929880858382521,Grandes contas,Padarias,L300,2023-05-15
11896401-1,3905529580660138,Grandes contas,Padarias,L300,2022-01-03
84943158-8,3045306935882493,Grandes contas,Mercados,L400,2023-08-30
53689880-4,3854678544587717,Grandes contas,Farmacias,S920,2025-08-07
39110606-1,0276749064122727,Grandes contas,Farmacias,LIO V3,2024-06-08
70494583-3,8133170876014672,Grandes contas,Restaurantes,L300,2021-09-09
78134998-8,2045561100225579,Empreendedores,Tecnologia,ME60,2024-01-16
35910150-1,3447626393436262,Grandes contas,Postos de Gasolina,S920C,2023-11-25
63021643-9,7945772785324264,Grandes contas,Restaurantes,S920,2022-03-17
47951371-6,4089164983735439,Empreendedores,Postos de Gasolina,SP930,2024-04-22
79198187-4,6171366572240299,Varejistas,Padarias,S920,2023-08-17
82212984-5,5291876831608271,Empreendedores,Postos de Gasolina,ME60,2024-02-25
74611183-2,3286342556383000,Grandes contas,Tecnologia,SP930,2021-04-10
35431515-4,4352408240084271,Grandes contas,Shoppings,L400,2023-01-17
32276138-5,5881537147321046,Grandes contas,Mercados,ME60,2024-07-16
44981801-4,5362689047238641,Grandes contas,Farmacias,S920C,2021-07-05
13100934-6,5505536291714854,Grandes contas,Padarias,SP930,2024-10-20
48878726-8,0781913505349419,Varejistas,Mercados,LIO V3,2021-01-15
18934597-4,6943460666437490,Empreendedores,Mercados,LIO V3,2023-09-20
79768720-9,3510458474362130,Grandes contas,Mercados,L400,2025-07-31
52076728-2,8436604432400615,Empreendedores,Shoppings,L300,2023-01-06
13467247-8,9986515902578464,Grandes contas,Tecnologia,S920C,2025-08-11
35285182-4,3473829973763116,Varejistas,Automotivos,L300,2025-05-01
85663847-9,1373714503118026,Empreendedores,Farmacias,SP930,2023-05-13
52196926-7,6841013282339218,Varejistas,Postos de Gasolina,ME60,2021-12-30
48470063-6,0301095679756491,Empreendedores,Restaurantes,L300,2025-10-02
19588362-0,5749885582984933,Varejistas,Tecnologia,S920C,2022-08-05
45575177-4,9499939330517289,Varejistas,Tecnologia,D195,2024-03-10
71459280-9,4789117972699994,Grandes contas,Shoppings,SP930,2025-06-23
39380137-7,5211039240514770,Empreendedores,Farmacias,L400,2021-06-15
30966286-8,2835999400410847,Grandes contas,Mercados,S920,2023-11-02
56086149-2,2728090317883643,Grandes contas,Farmacias,L300,2023-08-24
87556403-9,2353693785477725,Varejistas,Automotivos,S920C,2024-07-26
76242320-5,6740687354453451,Grandes contas,Tecnologia,D195,2025-08-14
84575233-7,0533651460401424,Grandes contas,Automotivos,LIO V3,2025-07-03
57831723-9,7101226916697848,Grandes contas,Postos de Gasolina,L300,2021-11-16
45360977-9,1070716348508951,Grandes contas,Mercados,ME60,2025-05-08
