id_chamado,id_terminal,id_cliente,tipo_chamado,motivo_chamado,data_abertura_chamado,data_fechamento_chamado
711080569,88860998-8,5129441492531649,MANUTENCAO,PROBLEMA NO LEITOR,2024-11-15,2024-12-04
253518973,86235681-1,7608495880395512,MANUTENCAO,PROBLEMA COM CONEXAO,2024-09-12,2024-09-16
979737123,86477332-0,3034414488501556,MANUTENCAO,PROBLEMA NO LEITOR,2025-12-04,2025-12-06
177445270,72689431-7,1097941224870987,MANUTENCAO,PROBLEMA COM TECLADO,2025-06-07,2025-06-08
416140619,33860305-2,4597155793277011,MANUTENCAO,MAQUINA NAO LIGA,2025-12-29,2025-12-30
619826987,99602084-1,9812831800366602,MANUTENCAO,PROBLEMA COM CONEXAO,2025-02-07,2025-02-08
485340052,28089025-0,2428617892571402,MANUTENCAO,PROBLEMA NA BATERIA,2025-07-31,2025-08-01
831725656,87675137-2,6592342683441497,MANUTENCAO,PROBLEMA COM CONEXAO,2024-03-08,2024-03-10
630249514,53088140-9,5774491609365952,MANUTENCAO,PROBLEMA COM TECLADO,2023-11-12,2023-11-13
942511517,60423032-7,5089273961597640,MANUTENCAO,MAQUINA NAO LIGA,2025-11-18,2025-11-25
577060824,70016368-6,0506149731032417,MANUTENCAO,PROBLEMA NA BATERIA,2025-11-06,2025-11-10
590980148,86988681-2,1097941224870987,MANUTENCAO,PROBLEMA COM TECLADO,2025-03-30,2025-04-04
768607910,88172138-4,2686120594389760,SUPORTE,MAQUINA NAO LIGA,2025-05-25,2025-05-26
771574258,77064398-3,0263558243017646,SUPORTE,PROBLEMA COM CONEXAO,2023-11-09,2023-11-12
971170659,96001439-2,0618091901581449,MANUTENCAO,PROBLEMA NO LEITOR,2024-12-03,2024-12-04
983213564,34258066-8,9771150629179265,MANUTENCAO,PROBLEMA NA TELA,2025-09-01,2025-09-06
715459082,71079408-2,9404389836403761,MANUTENCAO,PROBLEMA NO LEITOR,2025-02-06,2025-02-07
976179872,90564046-3,1076226838851606,MANUTENCAO,PROBLEMA COM TECLADO,2024-02-18,2024-02-19
405089720,14850195-8,5142954496695421,SUPORTE,OUTROS,2024-03-15,2024-03-17
826849993,23342070-5,9164491532180113,MANUTENCAO,MAQUINA NAO LIGA,2024-04-03,2024-04-05
875133047,73592452-2,6033878852858986,SUPORTE,MAQUINA NAO LIGA,2024-12-13,2024-12-18
564367155,23110817-7,5927125663836151,MANUTENCAO,PROBLEMA COM CONEXAO,2025-10-13,2025-10-15
416776717,45496236-8,6580185694544149,MANUTENCAO,PROBLEMA COM TECLADO,2023-03-11,2023-03-14
385186049,17779113-2,8604356605033746,SUPORTE,PROBLEMA COM CONEXAO,2022-01-27,2022-01-28
842760177,56490192-2,8350305641395376,MANUTENCAO,PROBLEMA COM TECLADO,2023-12-07,2023-12-09
436937138,17219914-4,9848704506917679,SUPORTE,PROBLEMA NA BATERIA,2025-12-10,2025-12-11
922436372,90535246-2,0347131719786016,SUPORTE,MAQUINA NAO LIGA,2022-09-06,2022-09-08
376061685,96465850-6,0417282076238115,SUPORTE,PROBLEMA NA BATERIA,2023-11-14,2023-11-18
731991088,16206022-8,2634888237254422,MANUTENCAO,PROBLEMA NA TELA,2025-06-04,2025-06-08
905872471,26278384-0,8986061065673374,MANUTENCAO,OUTROS,2025-08-30,2025-09-07
929233024,51189400-3,1889241418328569,MANUTENCAO,OUTROS,2025-04-22,2025-04-23
694558794,50993550-0,2602216908875480,SUPORTE,PROBLEMA NA BATERIA,2025-11-03,2025-11-06
140881150,37003272-9,2835999400410847,MANUTENCAO,PROBLEMA NO LEITOR,2025-08-19,2025-08-21
748836276,77976972-5,5744653255441181,SUPORTE,PROBLEMA NA BATERIA,2023-08-25,2023-08-28
182238933,56664121-8,6112312616324888,MANUTENCAO,PROBLEMA NA TELA,2023-11-27,2023-11-30
882359612,77895372-8,5604945198327315,MANUTENCAO,OUTROS,2023-05-21,2023-05-22
407529972,90861860-3,0828874587120753,MANUTENCAO,PROBLEMA COM TECLADO,2025-03-04,2025-03-08
773023790,27199830-5,0674584760944128,MANUTENCAO,PROBLEMA NO LEITOR,2025-04-12,2025-04-15
142555923,59325557-9,5205664742312209,MANUTENCAO,PROBLEMA NO LEITOR,2026-01-01,2026-01-05
632432426,94181342-8,3988521789559909,MANUTENCAO,PROBLEMA COM TECLADO,2025-11-26,2025-11-27
879333613,32656807-8,8068650863765991,MANUTENCAO,PROBLEMA COM CONEXAO,2025-06-18,2025-06-20
522503821,19593337-9,9848704506917679,MANUTENCAO,OUTROS,2024-09-19,2024-09-27
119397100,31179349-7,1723513739900631,MANUTENCAO,PROBLEMA NA TELA,2021-04-08,2021-04-11
635319550,12087152-0,3626084639756154,MANUTENCAO,PROBLEMA NA TELA,2025-09-14,2025-09-15
777088412,68981830-1,9627519346389012,SUPORTE,PROBLEMA COM TECLADO,2025-07-26,2025-07-29
813749447,87847034-7,5985642059304078,MANUTENCAO,PROBLEMA NO LEITOR,2025-03-27,2025-03-28
216818977,38603141-7,0441040431566851,MANUTENCAO,PROBLEMA COM TECLADO,2025-02-01,2025-02-06
949887076,59184207-1,7603859770348247,SUPORTE,MAQUINA NAO LIGA,2025-09-28,2025-09-29
841555025,90452198-5,2554665905151864,MANUTENCAO,PROBLEMA COM TECLADO,2025-11-08,2025-11-11
788573869,32689560-4,4800417241553691,MANUTENCAO,PROBLEMA COM TECLADO,2025-10-07,2025-10-10
738442743,87390294-5,2945116868548709,SUPORTE,PROBLEMA NA BATERIA,2022-04-13,2022-04-15
907976713,95795550-0,4099165081136403,MANUTENCAO,PROBLEMA NO LEITOR,2024-10-23,2024-10-24
224473836,10957584-6,3771886263956126,MANUTENCAO,PROBLEMA COM TECLADO,2025-07-24,2025-07-26
790318454,24514369-2,4171581021312512,SUPORTE,PROBLEMA COM CONEXAO,2025-07-15,2025-07-16
776415478,40919175-7,0051081948422623,MANUTENCAO,PROBLEMA NA TELA,2025-05-11,2025-05-20
788081479,58397949-4,7068756707181292,MANUTENCAO,MAQUINA NAO LIGA,2022-09-22,2022-09-24
429082573,74657363-9,3845315630930796,MANUTENCAO,PROBLEMA COM CONEXAO,2024-10-27,2024-10-28
358348297,81602259-9,5560767616453454,MANUTENCAO,PROBLEMA COM TECLADO,2021-10-13,2021-10-14
125237223,71358228-5,0234456844679403,MANUTENCAO,OUTROS,2024-09-16,2024-09-21
605291157,93057875-2,4907977961208780,MANUTENCAO,OUTROS,2025-08-05,2025-08-09
217768487,90470634-1,1641700537186056,SUPORTE,PROBLEMA COM CONEXAO,2024-06-26,2024-06-28
352368773,24425868-2,3545036988843933,SUPORTE,PROBLEMA NA TELA,2024-10-10,2024-10-13
613359087,41488594-0,5478872874315274,MANUTENCAO,MAQUINA NAO LIGA,2025-04-02,2025-04-03
129585914,60734981-5,3726032145057661,MANUTENCAO,OUTROS,2024-12-10,2024-12-11
617585329,42391279-0,2788165803928272,MANUTENCAO,PROBLEMA COM CONEXAO,2024-10-22,2024-10-29
932727578,63668790-9,8093391373265306,MANUTENCAO,PROBLEMA NA BATERIA,2024-01-27,2024-01-29
793766045,11896401-1,3905529580660138,SUPORTE,PROBLEMA COM TECLADO,2024-04-15,2024-04-19
520550351,48519429-2,2858258545513919,MANUTENCAO,OUTROS,2023-05-07,2023-05-09
786914261,83436108-5,5239868000257872,MANUTENCAO,MAQUINA NAO LIGA,2025-08-27,2025-08-29
743912555,10852935-0,3039111428178522,MANUTENCAO,PROBLEMA NO LEITOR,2024-12-23,2025-01-06
158778832,88407149-0,0901685647177840,MANUTENCAO,PROBLEMA COM CONEXAO,2025-03-25,2025-04-02
722101500,53370084-2,6149828246747468,MANUTENCAO,OUTROS,2024-11-30,2024-12-05
279144028,11448855-2,4196156078327488,MANUTENCAO,PROBLEMA NA TELA,2023-08-23,2023-08-26
932572963,90716968-3,7229812099576572,MANUTENCAO,PROBLEMA NA TELA,2025-10-31,2025-11-05
401938057,17954708-7,3818655078468509,SUPORTE,PROBLEMA NO LEITOR,2022-11-18,2022-11-19
265123030,22586832-6,9241571276383543,SUPORTE,PROBLEMA NO LEITOR,2025-12-17,2025-12-20
533360335,43797209-1,3195085016579055,SUPORTE,PROBLEMA NA BATERIA,2025-09-07,2025-09-08
298577253,55058925-8,5388287204767666,MANUTENCAO,PROBLEMA COM TECLADO,2025-03-16,2025-03-21
775840600,15904568-8,6423610326642147,SUPORTE,OUTROS,2022-02-28,2022-03-05
796615565,73998756-4,2992750373145303,MANUTENCAO,OUTROS,2025-08-04,2025-08-11
650283451,44560377-1,5656976487849622,MANUTENCAO,PROBLEMA COM TECLADO,2023-11-01,2023-11-04
492907192,17708195-7,2554665905151864,MANUTENCAO,PROBLEMA COM CONEXAO,2025-11-25,2025-11-28
581019881,20654115-9,3312797573660965,SUPORTE,MAQUINA NAO LIGA,2025-09-16,2025-09-21
353123884,66988785-5,7309850344651241,SUPORTE,PROBLEMA NA BATERIA,2022-12-27,2023-01-04
807478782,46552130-7,0618091901581449,MANUTENCAO,PROBLEMA NA TELA,2025-03-11,2025-03-12
418658704,30275090-0,1447432811659930,MANUTENCAO,PROBLEMA COM CONEXAO,2022-03-28,2022-03-30
122204945,45851995-4,7970509754510526,MANUTENCAO,PROBLEMA NO LEITOR,2024-12-17,2024-12-18
982541993,74468152-4,8986061065673374,MANUTENCAO,MAQUINA NAO LIGA,2023-05-06,2023-05-12
828171533,41208729-7,7671499863289591,MANUTENCAO,PROBLEMA NA BATERIA,2025-09-23,2025-09-25
458107024,27565175-3,5166545122444189,MANUTENCAO,PROBLEMA COM TECLADO,2025-10-13,2025-10-17
333784689,39858342-3,4410079419324538,MANUTENCAO,PROBLEMA NA TELA,2025-12-31,2026-01-01
503873625,42031060-5,8066470703850360,MANUTENCAO,PROBLEMA COM CONEXAO,2023-03-05,2023-03-08
879498950,89356649-1,5117160398863653,SUPORTE,MAQUINA NAO LIGA,2025-05-03,2025-05-05
688173750,25813931-1,9650744565726765,MANUTENCAO,PROBLEMA COM CONEXAO,2024-09-12,2024-09-13
541034197,82606072-2,0674584760944128,MANUTENCAO,PROBLEMA COM CONEXAO,2025-07-25,2025-07-31
758862383,48375209-1,8856274806611262,SUPORTE,PROBLEMA NA TELA,2025-09-07,2025-09-08
858740915,73151137-9,5735323661850761,SUPORTE,MAQUINA NAO LIGA,2024-09-24,2024-10-01
766890064,73252068-3,5092711526105370,MANUTENCAO,PROBLEMA COM CONEXAO,2025-03-26,2025-04-04
554308264,99334534-5,4890476078623510,MANUTENCAO,OUTROS,2022-10-16,2022-10-18
813189121,73998756-4,2992750373145303,MANUTENCAO,PROBLEMA NA TELA,2025-09-18,2025-09-28
772077372,80335189-2,7593586134174919,MANUTENCAO,PROBLEMA NO LEITOR,2025-11-23,2025-11-29
540903356,42587759-6,1665876036690967,MANUTENCAO,PROBLEMA NO LEITOR,2025-06-09,2025-06-25
533032677,69907960-7,9150785931109193,MANUTENCAO,MAQUINA NAO LIGA,2023-09-12,2023-09-23
805423726,13966953-3,8831141470123503,MANUTENCAO,PROBLEMA NA BATERIA,2023-12-03,2023-12-06
268682837,12201166-8,7990966602865383,MANUTENCAO,PROBLEMA NA BATERIA,2023-06-30,2023-07-06
372106725,10317389-4,0613638527789561,MANUTENCAO,OUTROS,2025-01-11,2025-01-13
860953413,76264701-0,3325411076095431,MANUTENCAO,OUTROS,2023-02-02,2023-02-10
270100298,24983945-4,7646391381074916,MANUTENCAO,PROBLEMA NA BATERIA,2025-12-06,2025-12-07
413416691,75776682-3,7309850344651241,SUPORTE,PROBLEMA NA TELA,2025-11-25,2025-11-27
486426764,10176075-8,5927125663836151,MANUTENCAO,PROBLEMA COM CONEXAO,2024-11-27,2024-11-29
733386576,81524417-5,1573855128177512,MANUTENCAO,OUTROS,2023-12-24,2023-12-26
131948994,86403553-6,3878293102707903,MANUTENCAO,OUTROS,2025-08-01,2025-08-03
345558064,98531821-4,3611037129387005,SUPORTE,PROBLEMA NA TELA,2025-10-13,2025-10-16
182041818,89684093-3,8075957947284639,MANUTENCAO,OUTROS,2025-01-28,2025-02-02
141772241,56644169-5,3488933437518669,MANUTENCAO,OUTROS,2025-01-10,2025-01-13
167407596,76107524-7,5044818321928554,MANUTENCAO,PROBLEMA NA BATERIA,2022-09-01,2022-09-05
350474856,43616714-9,3077046117295963,MANUTENCAO,MAQUINA NAO LIGA,2024-06-13,2024-06-14
398752916,81488818-5,4171581021312512,SUPORTE,OUTROS,2025-03-24,2025-03-26
880038734,29316859-6,0616581292059229,MANUTENCAO,PROBLEMA NA TELA,2025-05-15,2025-05-17
365799752,25749208-5,7970509754510526,SUPORTE,PROBLEMA NA TELA,2024-10-31,2024-11-03
240278528,13588414-6,2038862175080196,MANUTENCAO,OUTROS,2025-10-15,2025-10-22
780224395,93020423-4,1520771074043368,MANUTENCAO,PROBLEMA NO LEITOR,2024-10-13,2024-10-16
762439652,96484637-4,1593195256904098,MANUTENCAO,PROBLEMA COM TECLADO,2025-03-13,2025-03-14
567969736,55183986-1,7594933078111719,MANUTENCAO,OUTROS,2025-06-19,2025-06-24
823746116,32001865-0,6030876477090676,MANUTENCAO,OUTROS,2022-10-15,2022-10-18
971983839,16808176-1,1707443602344225,MANUTENCAO,PROBLEMA NA TELA,2024-05-25,2024-05-27
383712401,27612984-1,9821506489090100,MANUTENCAO,PROBLEMA COM CONEXAO,2024-12-13,2024-12-21
973836189,81543241-2,8612734211202913,SUPORTE,MAQUINA NAO LIGA,2025-03-27,2025-04-01
477670480,23142777-6,8167663420834812,MANUTENCAO,PROBLEMA NA BATERIA,2026-01-03,2026-01-05
544254321,37627980-3,7784858800616756,MANUTENCAO,PROBLEMA COM TECLADO,2025-11-08,2025-11-11
950323184,83633726-6,4067582676259062,SUPORTE,MAQUINA NAO LIGA,2025-09-07,2025-09-09
452895984,22875525-5,2912127756185374,MANUTENCAO,MAQUINA NAO LIGA,2025-02-08,2025-02-09
554705618,49489898-9,3155664239402690,MANUTENCAO,MAQUINA NAO LIGA,2025-10-28,2025-10-30
516622876,47274432-2,2012376317749542,MANUTENCAO,PROBLEMA NA TELA,2025-03-13,2025-03-16
491307786,17201351-7,2316979206754939,MANUTENCAO,PROBLEMA COM CONEXAO,2024-10-09,2024-10-10
938048460,28066215-4,8623690362891775,MANUTENCAO,PROBLEMA NA TELA,2025-10-28,2025-10-29
210149385,67032244-3,0036385646149745,MANUTENCAO,PROBLEMA COM TECLADO,2024-10-11,2024-10-27
511195732,37148705-8,3607854833095872,SUPORTE,PROBLEMA NA TELA,2025-11-15,2025-11-25
774351148,96465850-6,0417282076238115,MANUTENCAO,PROBLEMA COM TECLADO,2024-04-08,2024-04-09
555549480,22628853-0,5155973714708272,SUPORTE,OUTROS,2025-06-29,2025-06-30
983927221,26249337-1,6805891135290965,SUPORTE,MAQUINA NAO LIGA,2025-01-13,2025-01-17
656573763,96551830-2,8042479600094091,SUPORTE,PROBLEMA NO LEITOR,2025-10-16,2025-10-18
107124718,43664230-0,9258796434745245,SUPORTE,PROBLEMA COM TECLADO,2024-08-04,2024-08-07
614606039,39128328-3,4164231654413727,MANUTENCAO,PROBLEMA COM CONEXAO,2023-11-04,2023-11-07
307389480,42880141-7,0420439407016451,MANUTENCAO,MAQUINA NAO LIGA,2024-11-17,2024-11-19
753903759,82255435-5,5197018158913682,MANUTENCAO,PROBLEMA COM CONEXAO,2025-10-27,2025-10-28
503233256,79869925-1,5129441492531649,MANUTENCAO,MAQUINA NAO LIGA,2022-08-16,2022-08-17
437609991,66525228-4,8309451548094047,SUPORTE,MAQUINA NAO LIGA,2025-07-07,2025-07-09
118134716,95996177-8,1991843113266115,SUPORTE,PROBLEMA NO LEITOR,2025-10-21,2025-10-23
801626457,69894418-0,1759025176298334,MANUTENCAO,PROBLEMA NA BATERIA,2024-12-30,2024-12-31
370933839,33801615-9,7833150321985965,SUPORTE,MAQUINA NAO LIGA,2024-04-06,2024-04-16
537376381,27650951-5,9684364538044210,MANUTENCAO,PROBLEMA NA TELA,2023-11-29,2023-12-03
250631749,28731663-0,1426471068017703,MANUTENCAO,PROBLEMA NA BATERIA,2023-03-01,2023-03-03
664103093,20662607-7,4907938841368528,SUPORTE,PROBLEMA NA TELA,2024-06-08,2024-06-13
921380813,96376260-4,6177067368205068,MANUTENCAO,PROBLEMA COM CONEXAO,2025-06-26,2025-06-28
896346914,25032184-3,8513313800498321,MANUTENCAO,OUTROS,2025-06-15,2025-07-02
691034805,56685753-7,7344966866798994,MANUTENCAO,PROBLEMA NA BATERIA,2024-03-25,2024-04-19
473655941,20118322-4,7101226916697848,MANUTENCAO,OUTROS,2025-09-02,2025-09-12
478254275,14785037-1,6337618518626713,MANUTENCAO,PROBLEMA COM CONEXAO,2025-11-06,2025-11-12
964359387,93020423-4,1520771074043368,SUPORTE,OUTROS,2025-09-04,2025-09-06
822600244,54323220-4,4102547179899488,MANUTENCAO,OUTROS,2025-05-25,2025-05-26
574104589,80281512-6,9771150629179265,SUPORTE,PROBLEMA NO LEITOR,2024-03-20,2024-03-28
961088304,88229990-7,2128671632346729,MANUTENCAO,OUTROS,2024-11-16,2024-11-18
141572467,19092645-5,4856371142943000,MANUTENCAO,PROBLEMA COM TECLADO,2025-11-13,2025-11-16
561910774,87851575-2,5016731882617024,MANUTENCAO,MAQUINA NAO LIGA,2023-04-05,2023-04-09
839553247,30300013-0,7766575460273415,MANUTENCAO,PROBLEMA COM TECLADO,2025-12-05,2025-12-10
824256517,88667093-6,1786376731625265,MANUTENCAO,OUTROS,2025-12-17,2025-12-21
437142229,18380663-1,7070578360914985,SUPORTE,PROBLEMA NO LEITOR,2024-11-05,2024-11-06
543933826,90167147-1,1664969028249839,SUPORTE,PROBLEMA NO LEITOR,2021-03-06,2021-03-08
151711051,23251392-6,8964966681182292,SUPORTE,MAQUINA NAO LIGA,2024-03-13,2024-03-15
372468932,69364655-2,6218945590670009,MANUTENCAO,OUTROS,2024-04-30,2024-05-07
812953822,38330916-0,2700934596262282,MANUTENCAO,PROBLEMA NA TELA,2022-12-26,2022-12-28
593786012,36152810-5,5075273545494808,MANUTENCAO,PROBLEMA COM TECLADO,2024-10-24,2024-10-26
505999467,52580365-1,2423839728339121,MANUTENCAO,OUTROS,2026-01-04,2026-01-05
851622705,77625693-4,2020304232277521,SUPORTE,MAQUINA NAO LIGA,2025-06-21,2025-06-23
615820684,82978586-6,3327399741592094,MANUTENCAO,PROBLEMA COM CONEXAO,2025-02-13,2025-02-16
873766345,72936837-6,9997737939579551,MANUTENCAO,PROBLEMA NA TELA,2024-01-10,2024-01-11
752208834,97191317-5,6955922776414900,MANUTENCAO,PROBLEMA NA BATERIA,2025-12-02,2025-12-03
349698346,79331793-5,6129390025121375,MANUTENCAO,MAQUINA NAO LIGA,2025-12-10,2025-12-12
580927034,86171554-7,4933965049627322,MANUTENCAO,PROBLEMA COM CONEXAO,2025-03-31,2025-04-04
735087412,10526751-2,9348688390624672,MANUTENCAO,PROBLEMA COM TECLADO,2022-11-11,2022-11-12
630034766,11826832-7,1295651887114860,MANUTENCAO,PROBLEMA NA TELA,2023-06-27,2023-06-30
493423988,14367911-4,0162047876886878,MANUTENCAO,PROBLEMA COM TECLADO,2024-10-04,2024-10-10
559120181,66316430-2,4716560945653469,MANUTENCAO,PROBLEMA NO LEITOR,2024-08-27,2024-08-28
669465004,44113274-0,9516704505998226,MANUTENCAO,PROBLEMA COM TECLADO,2025-07-31,2025-08-01
702022579,43560966-0,1195296353059702,MANUTENCAO,PROBLEMA NA TELA,2023-02-11,2023-02-12
561681264,18318497-3,4037676874042076,SUPORTE,MAQUINA NAO LIGA,2024-10-25,2024-10-26
641002538,11599732-5,6998543534624751,MANUTENCAO,PROBLEMA COM CONEXAO,2023-03-19,2023-03-20
280257464,89343175-3,5491773260968568,MANUTENCAO,PROBLEMA COM TECLADO,2025-11-07,2025-11-10
289933277,53298009-3,3305912662015720,MANUTENCAO,PROBLEMA NO LEITOR,2022-12-05,2022-12-06
489867954,98742928-7,6083318195883734,SUPORTE,PROBLEMA NA TELA,2024-04-17,2024-04-20
265921356,24895900-4,2123601863994541,MANUTENCAO,MAQUINA NAO LIGA,2024-12-02,2024-12-08
367623866,74189263-0,1849593103413164,MANUTENCAO,PROBLEMA NA TELA,2024-06-08,2024-06-09
404696704,21969490-6,2714872717833321,SUPORTE,PROBLEMA NO LEITOR,2026-01-02,2026-01-05
803353221,32512506-1,6247317810801326,SUPORTE,PROBLEMA NA BATERIA,2022-09-05,2022-09-12
853307011,38528929-9,8187692082832308,MANUTENCAO,PROBLEMA NA TELA,2025-10-31,2025-11-02
803424177,88198006-1,2064969357824347,MANUTENCAO,MAQUINA NAO LIGA,2025-12-20,2025-12-21
729818539,59082487-8,2080820391702634,SUPORTE,OUTROS,2023-09-29,2023-09-30
417938101,75606069-8,8548186746300099,MANUTENCAO,OUTROS,2023-11-02,2023-11-20
457572810,76681664-8,6571564380299034,SUPORTE,PROBLEMA COM TECLADO,2024-06-28,2024-06-30
382598361,93889776-2,2063228012698044,SUPORTE,OUTROS,2025-09-20,2025-09-26
516999304,84506787-0,2038437536596807,MANUTENCAO,PROBLEMA NA TELA,2024-03-23,2024-03-26
314028274,51965869-9,3947505577791743,MANUTENCAO,OUTROS,2025-03-04,2025-03-05
286381483,74953226-0,4391368172031369,MANUTENCAO,PROBLEMA NA BATERIA,2025-03-28,2025-04-01
400236194,19792433-9,7101226916697848,MANUTENCAO,PROBLEMA NA TELA,2024-10-12,2024-10-14
198361843,39398396-2,2175036192025999,SUPORTE,PROBLEMA NO LEITOR,2023-09-24,2023-10-07
786335185,86962544-2,4929298316873977,MANUTENCAO,PROBLEMA COM TECLADO,2025-12-31,2026-01-01
496556520,34641164-3,7970623972652735,MANUTENCAO,MAQUINA NAO LIGA,2025-07-29,2025-08-08
282648104,23900206-1,9286646491111096,SUPORTE,MAQUINA NAO LIGA,2025-11-28,2025-12-08
684263087,24395475-3,2066604853123443,MANUTENCAO,PROBLEMA COM TECLADO,2025-08-06,2025-08-07
413246402,17078019-2,1786376731625265,SUPORTE,OUTROS,2022-07-25,2022-07-30
343367658,47937059-7,9586841962332605,MANUTENCAO,PROBLEMA COM CONEXAO,2024-08-24,2024-08-26
730475811,69353484-7,3998245587716947,MANUTENCAO,PROBLEMA COM CONEXAO,2025-10-21,2025-10-28
410390761,89752231-9,8129142834110809,MANUTENCAO,PROBLEMA NA TELA,2025-03-03,2025-03-07
886949197,29636074-7,1723513739900631,MANUTENCAO,PROBLEMA COM TECLADO,2025-04-14,2025-04-17
667057022,10792403-2,4792542218834581,MANUTENCAO,MAQUINA NAO LIGA,2024-11-27,2024-11-29
280997661,13966457-6,7101226916697848,MANUTENCAO,PROBLEMA COM CONEXAO,2022-08-31,2022-09-05
711196161,68011786-6,8144424842024350,MANUTENCAO,PROBLEMA NO LEITOR,2024-07-07,2024-07-08
300033379,97363655-6,3517454693510214,MANUTENCAO,PROBLEMA COM CONEXAO,2025-07-31,2025-08-06
800048859,86268457-2,2122355216505871,MANUTENCAO,MAQUINA NAO LIGA,2025-11-01,2025-11-06
572863280,37254898-0,2543107427990772,SUPORTE,PROBLEMA COM TECLADO,2023-04-14,2023-04-18
919823529,68413847-7,0128331955897990,SUPORTE,PROBLEMA NO LEITOR,2025-12-28,2025-12-29
108522867,42494048-1,3296762916032484,MANUTENCAO,PROBLEMA NA TELA,2024-11-02,2024-11-03
473184483,55953395-0,2256996112535544,MANUTENCAO,PROBLEMA NA BATERIA,2024-09-09,2024-09-11
540386235,13636587-9,0947775204711671,MANUTENCAO,PROBLEMA COM CONEXAO,2025-07-23,2025-07-24
362671644,62258905-5,7068756707181292,MANUTENCAO,PROBLEMA COM TECLADO,2024-10-14,2024-10-18
678817738,88234526-3,5331060053131220,MANUTENCAO,PROBLEMA COM CONEXAO,2025-11-20,2025-11-22
898065215,28236300-4,2630397524508640,SUPORTE,PROBLEMA COM CONEXAO,2025-08-13,2025-08-15
297647448,48801083-0,9431487225578564,SUPORTE,PROBLEMA COM TECLADO,2023-03-25,2023-03-27
662696410,46800617-2,1307221138690871,MANUTENCAO,PROBLEMA NA TELA,2025-08-02,2025-08-03
573646622,45736712-6,1637050049332672,SUPORTE,PROBLEMA NA BATERIA,2023-10-31,2023-11-02
474573948,93109450-5,2909304376613662,MANUTENCAO,OUTROS,2025-02-17,2025-02-24
904290228,74682077-6,0037917693676320,SUPORTE,PROBLEMA NO LEITOR,2025-05-26,2025-05-31
909046165,13966457-6,7101226916697848,SUPORTE,MAQUINA NAO LIGA,2022-08-13,2022-08-17
728453397,64100881-0,3246872203733784,MANUTENCAO,PROBLEMA NO LEITOR,2024-01-20,2024-01-29
171255396,90587725-3,3847156756650518,MANUTENCAO,MAQUINA NAO LIGA,2024-08-02,2024-08-04
743392809,97275248-0,4394689633181233,MANUTENCAO,PROBLEMA COM TECLADO,2025-01-08,2025-01-10
431585474,63420935-5,9635339055044817,MANUTENCAO,PROBLEMA COM CONEXAO,2024-12-10,2024-12-16
814484855,42592736-8,2970137124365858,SUPORTE,PROBLEMA NA TELA,2025-11-09,2025-11-12
522060984,55174424-3,9046100792304660,SUPORTE,OUTROS,2025-02-14,2025-02-15
138605553,88486557-0,7887543943535375,MANUTENCAO,MAQUINA NAO LIGA,2023-04-10,2023-04-11
256800981,96484637-4,1593195256904098,SUPORTE,PROBLEMA NA TELA,2025-06-27,2025-06-28
124431861,72368812-6,9217735166811339,SUPORTE,PROBLEMA COM TECLADO,2025-02-25,2025-03-05
874908047,18531907-3,7496033582686270,SUPORTE,MAQUINA NAO LIGA,2024-07-25,2024-07-28
590672019,67023400-3,7555928974874114,MANUTENCAO,OUTROS,2025-01-05,2025-01-09
146351629,42537509-1,3989098378018204,MANUTENCAO,PROBLEMA COM CONEXAO,2025-09-12,2025-09-15
251173443,70518349-3,1659152017774905,MANUTENCAO,PROBLEMA COM CONEXAO,2024-08-27,2024-08-29
572511029,66299666-9,0656259045990802,MANUTENCAO,PROBLEMA NA BATERIA,2025-12-23,2025-12-24
350452949,44876462-5,2798552414060293,MANUTENCAO,OUTROS,2025-07-23,2025-07-24
730449803,29121601-2,8694276748317306,MANUTENCAO,PROBLEMA COM TECLADO,2024-11-10,2024-11-17
339792768,98144846-4,8309451548094047,MANUTENCAO,MAQUINA NAO LIGA,2025-10-28,2025-11-02
482945560,51189400-3,1889241418328569,SUPORTE,PROBLEMA COM TECLADO,2024-04-23,2024-05-03
